Issue key,Primary Issue,Secondary Issue,Repeat,Suggested Response,Actual Response,Assigned to Respond:,Issue id,Mode,Airport,State,Zip,City,Received / Created,Zip Code,Latitude,Longitude,AutoCity,County,CA Region,Status,Response Time (Days),Response Time,Repeat Formula,Closed,Open,Waiting for customer,Open ATO WSC,Open Other,Response Method,NP Week,Date Range
AWP-2020000592,Helicopter - safety,,No,,,,24373,Email,OAK,CA,94618,Boyd,5/12/2020,94618,37.84,-122.24,Oakland,Alameda County,NorCal,Addressed,22,15 - 30 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000593,Military,,No,,,,24376,Email,HIK,HI,96786,Honolulu,5/14/2020,96786,21.56,-157.98,Wahiawa,Honolulu County,#N/A,Addressed,7,Less than 15 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000594,Helicopter - safety,,No,,,,24385,Phone,Unknown,CA,92584,Menifee,5/13/2020,92584,33.65,-117.17,Menifee,Riverside County,SoCal,Addressed,17,15 - 30 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000595,Low flying / safety,,No,,,,24387,Phone,SMO,CA,90049,Los Angeles,5/13/2020,90049,34.09,-118.49,Los Angeles,Los Angeles County,SoCal,Addressed,17,15 - 30 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000596,Helicopter,,No,,,,24389,Phone,Unknown,CA,92021,Unknown,5/14/2020,92021,32.84,-116.87,El Cajon,San Diego County,SoCal,Addressed,49,More than 30 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000597,Aircraft Noise,,Yes,,,,24390,Phone,RHV,CA,95148,San Jose,5/13/2020,95148,37.34,-121.78,San Jose,Santa Clara County,NorCal,Addressed,8,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000598,Recent change or increase in air traffic,,No,,,,24391,Email,IZA,CA,93460,Santa Ynez,5/13/2020,93460,34.65,-120.01,Santa Ynez,Santa Barbra County,SoCal,Addressed,31,More than 30 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000599,Recent change or increase in air traffic,,No,,,,24392,Email,SEE,CA,92129,san diego,5/13/2020,92129,32.97,-117.13,San Diego,San Diego County,SoCal,Addressed,50,More than 30 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000600,Military,,No,,,,24393,Email,F70,CA,92590,Temecula,5/14/2020,92590,33.48,-117.23,Temecula,Riverside County,SoCal,Addressed,7,Less than 15 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000601,NextGen/PBN,,Yes,,,,24394,Email,SNA,CA,92808,Anaheim,5/14/2020,92808,33.86,-117.74,Anaheim,Orange County,SoCal,Addressed,7,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000602,Aircraft Noise,,No,,,,24395,Email,CMA,CA,91320,Camarillo,5/14/2020,91320,34.18,-118.95,Newbury Park,Ventura County,SoCal,Addressed,7,Less than 15 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000603,Recent change or increase in air traffic,General Aviation,No,,,,24396,Email,JRF,HI,96707,O'ahu,5/14/2020,96707,21.36,-158.08,Kapolei,Honolulu County,#N/A,Addressed,139,More than 30 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000604,Low flying / safety,,No,,,,24397,Email,IPL,CA,92251,Imperial,5/14/2020,92251,32.88,-115.68,Imperial,Imperial County,SoCal,Addressed,16,15 - 30 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000605,Helicopter - noise,,No,,,,24398,Email,Unknown,CA,95948,Gridley,5/16/2020,95948,39.34,-121.77,Gridley,Butte County,NorCal,Addressed,5,Less than 15 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000606,Aircraft Noise,,No,,,,24399,Email,TUS,AZ,85718,Tucson,5/17/2020,85718,32.33,-110.92,Tucson,Pima County,#N/A,Addressed,4,Less than 15 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000607,Military,,No,,,,24400,Email,NAS,CA,91913,Chula Vista,5/15/2020,91913,32.62,-116.99,Chula Vista,San Diego County,SoCal,Addressed,6,Less than 15 days,New Complainant,1,0,0,0,,Email,19 2020,5/9/2020 - 5/22/2020
AWP-2020000608,Helicopter - safety,,No,,,,24401,Email,Unknown,CA,90019,Los Angeles,5/19/2020,90019,34.05,-118.34,Los Angeles,Los Angeles County,SoCal,Addressed,11,Less than 15 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000609,Early morning/late night flights,,No,,,,24402,Email,ITO,HI,96720,Hilo,5/20/2020,96720,19.66,-155.23,Hilo,Hawaii County,#N/A,Addressed,133,More than 30 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000610,Helicopter - safety,,No,,,,24500,Email,HNL,HI,96819,Honolulu,5/1/2020,96819,21.35,-157.88,Honolulu,Honolulu County,#N/A,Addressed,94,More than 30 days,New Complainant,1,0,0,0,,Email,17 2020,4/25/2020 - 5/8/2020
AWP-2020000611,Military,,No,,,,24502,Email,HNM,HI,96713,Hana,5/20/2020,96713,20.74,-156.05,Hana,Maui County,#N/A,Addressed,84,More than 30 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000612,NextGen/PBN,,Yes,,,,24504,Email,ONT,CA,92352,Lake Arrowhead,5/21/2020,92352,34.26,-117.20,Lake Arrowhead,San Bernadino County,SoCal,Addressed,105,More than 30 days,Repeat Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000613,NextGen/PBN,,Yes,,,,24505,Email,ONT,CA,92352,Lake Arrowhead,4/4/2020,92352,34.26,-117.20,Lake Arrowhead,San Bernadino County,SoCal,Addressed,48,More than 30 days,Repeat Complainant,1,0,0,0,,Email,14 2020,3/28/2020 - 4/10/2020
AWP-2020000614,Low flying / safety,,No,,,,24508,Email,MYF,CA,92123,San Diego,5/23/2020,92123,32.81,-117.13,San Diego,San Diego County,SoCal,Addressed,7,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000615,Military,,No,,,Larri - sent (6/9/2020),24509,Email,Unknown,CA,92027,Escondido,5/22/2020,92027,33.13,-116.98,Escondido,San Diego County,SoCal,Addressed,21,15 - 30 days,New Complainant,1,0,0,0,,Letter,20 2020,5/9/2020 - 5/22/2020
AWP-2020000616,Low flying / safety,,No,,,,24512,Email,BUR,CA,90077,Los Angeles,5/21/2020,90077,34.11,-118.46,Los Angeles,Los Angeles County,SoCal,Addressed,44,More than 30 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000617,NextGen/PBN,,No,Lake Arrowhead template,,,24513,Email,ONT,CA,92352,Lake Arrowhead,5/25/2020,92352,34.26,-117.20,Lake Arrowhead,San Bernadino County,SoCal,Addressed,5,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000618,NextGen/PBN,,No,Lake Arrowhead template,,,24514,Email,ONT,CA,92352,Lake Arowhead,5/24/2020,92352,34.26,-117.20,Lake Arrowhead,San Bernadino County,SoCal,Addressed,6,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000619,NextGen/PBN,,No,Lake Arrowhead template,,,24515,Email,ONT,CA,92352,Lake Arrowhead,5/26/2020,92352,34.26,-117.20,Lake Arrowhead,San Bernadino County,SoCal,Addressed,4,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000620,Low flying / safety,,No,,,,24525,Phone,SCK,CA,95206,Stockton,5/20/2020,95206,37.92,-121.42,Stockton,San Joaquin County,NorCal,Addressed,20,15 - 30 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000621,Helicopter - safety,,No,,,,24527,Phone,Unknown,CA,93265,Springville,5/21/2020,93265,36.25,-118.69,Springville,Tulare County,NorCal,Addressed,15,15 - 30 days,New Complainant,1,0,0,0,,Letter,20 2020,5/9/2020 - 5/22/2020
AWP-2020000622,Low flying / safety,,No,,,,24528,Phone,EDU,CA,95616,Davis,5/25/2020,95616,38.55,-121.80,Davis,Yolo County,NorCal,Addressed,16,15 - 30 days,New Complainant,1,0,0,0,,Letter,21 2020,5/23/2020 - 6/5/2020
AWP-2020000623,Helicopter - noise,,No,,,,24529,Phone,TOA,CA,91364,Woodland Hills,5/22/2020,91364,34.15,-118.59,Woodland Hills,Los Angeles County,SoCal,Addressed,7,Less than 15 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000624,Other,Ultralight powered gliders,No,,,,24530,Phone,"E79, MAE",CA,93636,Madera,5/23/2020,93636,36.98,-119.87,Madera,Madera County,NorCal,Addressed,75,More than 30 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000625,Low flying / safety,,No,,,Larri - sent (6/9/2020),24600,Phone,CCR,CA,94507,Alamo,5/18/2020,94507,37.85,-122.02,Alamo,Contra Costa County,NorCal,Addressed,25,15 - 30 days,New Complainant,1,0,0,0,,Letter,20 2020,5/9/2020 - 5/22/2020
AWP-2020000626,Helicopter - safety,,No,,,,24611,Email,Unknown,CA,92154,San Diego,5/28/2020,92154,32.57,-117.00,San Diego,San Diego County,SoCal,Addressed,16,15 - 30 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000627,NextGen/PBN,,No,Lake Arrowhead template,,,24612,Email,ONT,CA,92352,Lake Arrowhead,5/27/2020,92352,34.26,-117.20,Lake Arrowhead,San Bernadino County,SoCal,Addressed,3,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000628,Helicopter - noise,,No,,,,24613,Email,Unknown,CA,90022,Willowbrook,5/19/2020,90022,34.02,-118.16,Los Angeles,Los Angeles County,SoCal,Addressed,10,Less than 15 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000629,NextGen/PBN,,Yes,PHX template,,,24614,Email,PHX,AZ,85201,Mesa,5/27/2020,85201,33.43,-111.85,Mesa,Maricopa County,#N/A,Addressed,3,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000630,Helicopter - noise,Info about flight schedules,No,,,,24615,Email,Unknown,CA,93254,New Cuyama,5/19/2020,93254,34.97,-119.81,New Cuyama,Santa Barbra County,SoCal,Addressed,24,15 - 30 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000631,Helicopter - noise,,No,,,,24616,Email,Unknown,CA,90303,Inglewood,5/21/2020,90303,33.94,-118.33,Inglewood,Los Angeles County,SoCal,Addressed,8,Less than 15 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000632,Helicopter - noise,,No,,,,24617,Email,Unknown,CA,91364,Woodland Hills,5/22/2020,91364,34.15,-118.59,Woodland Hills,Los Angeles County,SoCal,Addressed,7,Less than 15 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000633,Helicopter - noise,,No,,,,24618,Email,Unknown,CA,95014,Cupertino,5/22/2020,95014,37.31,-122.08,Cupertino,Santa Clara County,NorCal,Addressed,32,More than 30 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000634,Helicopter - noise,,No,,,,24619,Email,Unknown,CA,95125,San Jose,5/23/2020,95125,37.30,-121.89,San Jose,Santa Clara County,NorCal,Addressed,7,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000635,Helicopter - noise,,No,,,,24620,Email,Unknown,CA,90028,Los Angeles,2/24/2020,90028,34.10,-118.33,Los Angeles,Los Angeles County,SoCal,Addressed,96,More than 30 days,New Complainant,1,0,0,0,,Email,8 2020,2/15/2020 - 2/28/2020
AWP-2020000636,Low flying / safety,,No,,,,24621,Email,SFO,CA,94018,El Granada,5/18/2020,94018,37.50,-122.47,El Granada,San Mateo County,NorCal,Addressed,22,15 - 30 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000637,Aircraft Noise,,No,,,,24622,Email,UDD,CA,92211,Palm Desert,5/18/2020,92211,33.77,-116.33,Palm Desert,Riverside County,SoCal,Addressed,42,More than 30 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000638,Aircraft Noise,,No,,,,24623,Email,PAO,CA,94303,Palo Alto,5/21/2020,94303,37.46,-122.12,Palo Alto,Santa Clara County,NorCal,Addressed,9,Less than 15 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000639,Aircraft Noise,,No,,,,24624,Email,Unknown,CA,92653,MISSION VIEJO,5/22/2020,92653,33.59,-117.70,Laguna Hills,Orange County,SoCal,Addressed,20,15 - 30 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000640,Aircraft Noise,,No,,,,24626,Email,LAX,CA,90266,manhattan beach,5/25/2020,90266,33.89,-118.40,Manhattan Beach,Los Angeles County,SoCal,Addressed,5,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000641,Military,,No,,,,24627,Email,Unknown,CA,92037,La Jolla,5/24/2020,92037,32.86,-117.25,La Jolla,San Diego County,SoCal,Addressed,6,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000642,Aircraft Noise,,Yes,,,,24629,Email,SAN,CA,92109,San Diego,5/23/2020,92109,32.79,-117.23,San Diego,San Diego County,SoCal,Addressed,7,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000643,Helicopter - safety,Military,No,,,,24632,Email,Unknown,CA,90403,Santa Monica,5/27/2020,90403,34.03,-118.49,Santa Monica,Los Angeles County,SoCal,Addressed,15,15 - 30 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000644,Helicopter - safety,,No,,,,24637,Email,Unknown,CA,90026,Los Angeles,5/22/2020,90026,34.08,-118.26,Los Angeles,Los Angeles County,SoCal,Addressed,10,Less than 15 days,New Complainant,1,0,0,0,,Email,20 2020,5/9/2020 - 5/22/2020
AWP-2020000645,NextGen/PBN,,Yes,,,,24642,Email,PHX,AZ,85201,Mesa,5/28/2020,85201,33.43,-111.85,Mesa,Maricopa County,#N/A,Addressed,2,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000646,NextGen/PBN,,Yes,,,,24643,Email,PHX,AZ,85201,Mesa,5/29/2020,85201,33.43,-111.85,Mesa,Maricopa County,#N/A,Addressed,1,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000647,Helicopter,,No,,,,24648,Phone,Unknown,CA,94109,San Francisco,5/29/2020,94109,37.80,-122.42,San Francisco,San Francisco County,NorCal,Addressed,4,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000648,Aircraft Noise,,No,,,,24649,Phone,OKB,CA,92057,Oceanside,5/31/2020,92057,33.25,-117.28,Oceanside,San Diego County,SoCal,Addressed,1,Less than 15 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000649,Low flying / safety,,No,,,,24650,Phone,SNA,CA,92802,Orange County,6/1/2020,92802,33.81,-117.92,Anaheim,Orange County,SoCal,Addressed,0,Less than 15 days,New Complainant,1,0,0,0,,Letter,22 2020,5/23/2020 - 6/5/2020
AWP-2020000650,NextGen/PBN,,No,,,,24655,Email,CMA,CA,91360,Thousand Oaks,5/30/2020,91360,34.21,-118.88,Thousand Oaks,Ventura County,SoCal,Addressed,23,15 - 30 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000652,Aircraft Noise,,No,,,,24657,Email,CRQ,CA,92008,Carlsbad,5/31/2020,92008,33.15,-117.32,Carlsbad,San Diego County,SoCal,Addressed,2,Less than 15 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000653,Aircraft Noise,,Yes,,,,24658,Email,CRQ,CA,92008,Carlsbad,6/1/2020,92008,33.15,-117.32,Carlsbad,San Diego County,SoCal,Addressed,1,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000654,Helicopter - noise,Protests,No,,,,24659,Email,Unknown,CA,90012,Los Angeles,5/31/2020,90012,34.07,-118.24,Los Angeles,Los Angeles County,SoCal,Addressed,2,Less than 15 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000655,Helicopter - noise,,No,,,,24197,Phone,Unknown,CA,92651,Laguna Beach,5/7/2020,92651,33.57,-117.77,Laguna Beach,Orange County,SoCal,Addressed,39,More than 30 days,New Complainant,1,0,0,0,,Email,18 2020,4/25/2020 - 5/8/2020
AWP-2020000656,Helicopter - noise,,No,,,Larri - sent (6/9/2020),24322,Phone,Unknown,CA,94710,Berkley,5/14/2020,94710,37.86,-122.31,Berkeley,Alameda County,NorCal,Addressed,139,More than 30 days,New Complainant,1,0,0,0,,Letter,19 2020,5/9/2020 - 5/22/2020
AWP-2020000657,Early morning/late night flights,,Yes,,,,24652,Phone,ONT,CA,0,Riverside,5/29/2020,0,#N/A,#N/A,#N/A,#N/A,#N/A,Addressed,6,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000658,Recent change or increase in air traffic,Commercial,No,,,,24660,Email,HNL,HI,96822,Honolulu,6/2/2020,96822,21.32,-157.81,Honolulu,Honolulu County,#N/A,Addressed,120,More than 30 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000659,NextGen/PBN,,No,PHX template,,,24670,Email,PHX,AZ,85258,Scottsdale,5/25/2020,85258,33.56,-111.90,Scottsdale,Maricopa County,#N/A,Addressed,10,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000660,Helicopter - safety,,No,,,,24671,Email,Unknown,CA,91360,Thousand Oaks,5/26/2020,91360,34.21,-118.88,Thousand Oaks,Ventura County,SoCal,Addressed,16,15 - 30 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000661,NextGen/PBN,,No,SoCal Metroplex (?),,,24672,Email,SAN,CA,92109,San Diego,5/27/2020,92109,32.79,-117.23,San Diego,San Diego County,SoCal,Addressed,35,More than 30 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000662,NextGen/PBN,,No,Lake Arrowhead template,,,24673,Email,ONT,CA,92352,Lake Arrowhead,5/27/2020,92352,34.26,-117.20,Lake Arrowhead,San Bernadino County,SoCal,Addressed,8,Less than 15 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000663,NextGen/PBN,,Yes,Bob Lamb,,,24674,Email,PHX,AZ,85201,Mesa,5/28/2020,85201,33.43,-111.85,Mesa,Maricopa County,#N/A,Addressed,8,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000664,Helicopter - noise,Protests,No,,,,24676,Email,Unknown,CA,95818,Sacramento,5/30/2020,95818,38.55,-121.50,Sacramento,Sacramento County,NorCal,Addressed,5,Less than 15 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000665,Aircraft Noise,,No,,,,24701,Email,PRC,AZ,86327,Dewey,5/28/2020,86327,34.57,-112.11,Dewey,Yavapai County,#N/A,Addressed,20,15 - 30 days,New Complainant,1,0,0,0,,Email,21 2020,5/23/2020 - 6/5/2020
AWP-2020000666,Military,,Yes,,,,24702,Email,NKX,CA,92122,University City,6/2/2020,92122,32.86,-117.17,San Diego,San Diego County,SoCal,Addressed,15,15 - 30 days,Repeat Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000667,NextGen/PBN,,No,Lake Arrowhead template,,,24703,Email,ONT,CA,92321,Lake Arrowhead,6/2/2020,92321,34.25,-117.15,Cedar Glen,San Bernadino County,SoCal,Addressed,2,Less than 15 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000668,Military,,Yes,,,,24704,Email,NKX,CA,92122,San Diego,6/2/2020,92122,32.86,-117.17,San Diego,San Diego County,SoCal,Addressed,16,15 - 30 days,Repeat Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000669,NextGen/PBN,,No,Lake Arrowhead template,,,24705,Email,ONT,CA,92122,Lake Arrowhead,6/2/2020,92122,32.86,-117.17,San Diego,San Diego County,SoCal,Addressed,2,Less than 15 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000670,Low flying / safety,,No,,,,24722,Email,SMO,CA,90066,Los Angeles,6/3/2020,90066,34.00,-118.43,Los Angeles,Los Angeles County,SoCal,Addressed,10,Less than 15 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000671,Helicopter - safety,,No,,,,24723,Phone,Unknown,CA,95043,Paicines,6/1/2020,95043,36.53,-120.95,Paicines,San Benito County,NorCal,Addressed,24,15 - 30 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000672,Aircraft Noise,,No,,,,24724,Letter,Unknown,CA,93428,Cambria,6/1/2020,93428,35.59,-121.04,Cambria,San Luis Obispo County,SoCal,Addressed,4,Less than 15 days,New Complainant,1,0,0,0,,Letter,22 2020,5/23/2020 - 6/5/2020
AWP-2020000673,Aircraft Noise,,No,,,Larri - sent (6/9/2020),24725,Phone,SNA,CA,90680,Stanton,6/2/2020,90680,33.80,-117.99,Stanton,Orange County,SoCal,Addressed,10,Less than 15 days,New Complainant,1,0,0,0,,Letter,22 2020,5/23/2020 - 6/5/2020
AWP-2020000674,Aircraft Noise,,No,,,,24726,Phone,ONT,CA,91758,Ontario,6/2/2020,91758,34.06,-117.62,Ontario,San Bernadino County,SoCal,Addressed,3,Less than 15 days,New Complainant,1,0,0,0,,Letter,22 2020,5/23/2020 - 6/5/2020
AWP-2020000675,Low flying / safety,,Yes,,,,24739,Email,Unknown,CA,0,Los Angeles,6/4/2020,0,#N/A,#N/A,#N/A,#N/A,#N/A,Addressed,4,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000676,Low flying / safety,,No,,,,24740,Phone,Unknown,CA,90834,Los Angeles,6/4/2020,90834,33.77,-118.18,Long Beach,Los Angeles County,SoCal,Addressed,35,More than 30 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000677,Low flying / safety,,No,,,,24741,Phone,Unknown,CA,90834,Long Beach,6/5/2020,90834,33.77,-118.18,Long Beach,Los Angeles County,SoCal,Addressed,90,More than 30 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000678,Helicopter - noise,,No,,,,24742,Phone,Unknown,CA,90746,Carson,6/5/2020,90746,33.86,-118.25,Carson,Los Angeles County,SoCal,Addressed,18,15 - 30 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000679,Low flying / safety,,No,,,,24743,Phone,Unknown,CA,93401,San Luis Obispo,6/5/2020,93401,35.24,-120.62,San Luis Obispo,San Luis Obispo County,SoCal,Addressed,3,Less than 15 days,New Complainant,1,0,0,0,,Letter,22 2020,5/23/2020 - 6/5/2020
AWP-2020000680,Low flying / safety,,No,,,,24744,Phone,Unknown,CA,94952,Petaluma,6/5/2020,94952,38.23,-122.76,Petaluma,Sonoma County,NorCal,Addressed,20,15 - 30 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000681,Aircraft Noise,,No,,,,24745,Email,Unknown,CA,92008,Carlsbad,6/5/2020,92008,33.15,-117.32,Carlsbad,San Diego County,SoCal,Addressed,3,Less than 15 days,New Complainant,1,0,0,0,,Email,22 2020,5/23/2020 - 6/5/2020
AWP-2020000682,Helicopter - noise,,Yes,,,,24746,Email,Unknown,CA,90250,Hawthorne,6/6/2020,90250,33.91,-118.35,Hawthorne,Los Angeles County,SoCal,Addressed,2,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,23 2020,6/6/2020 - 6/19/2020
AWP-2020000683,Early morning/late night flights,,Yes,,,,24748,Email,CLD,CA,92677,Laguna Niguel,6/6/2020,92677,33.53,-117.70,Laguna Niguel,Orange County,SoCal,Addressed,89,More than 30 days,Repeat Complainant,1,0,0,0,,Email,23 2020,6/6/2020 - 6/19/2020
AWP-2020000684,Low flying / safety,,Yes,,,,24749,Email,HHR,CA,90250,Hawthorne,6/7/2020,90250,33.91,-118.35,Hawthorne,Los Angeles County,SoCal,Addressed,24,15 - 30 days,Repeat Complainant,1,0,0,0,,Email,23 2020,6/6/2020 - 6/19/2020
